date,T,Po,P,U,tavg,tmin,tmax,prcp,wspd
2006-03-10,22.2,757.9,761.575,72.75,22.1,17.6,28.0,0.0,5.4
2006-03-11,22.1,756.15,759.825,75.0,22.0,19.6,25.1,0.0,5.3
2006-03-12,19.3,756.225,759.925,82.0,19.2,15.2,25.1,1.8,11.6
2006-03-13,9.1,764.525,768.325,75.75,9.0,6.6,15.2,4.6,15.9
2006-03-14,9.625,764.975,768.875,64.75,9.5,6.6,12.5,0.1,10.3
2006-03-15,13.425,760.825,764.6,69.0,13.3,11.3,15.5,0.0,4.4
2006-03-16,16.825,756.95,760.675,79.75,16.7,13.8,21.3,0.0,3.2
2006-03-17,21.15,755.2,758.9,82.0,21.1,17.6,25.6,0.0,5.9
2006-03-18,23.975,755.775,759.425,78.5,23.9,20.8,28.8,0.0,6.2
2006-03-19,22.025,757.8,761.45,64.25,21.9,19.8,24.6,0.0,8.0
2006-03-20,18.225,757.9749999999999,761.675,83.5,18.1,17.5,21.7,3.0,4.8
2006-03-21,19.8,754.975,758.625,86.25,19.7,17.9,22.3,0.0,3.0
2006-03-22,21.85,753.45,757.075,91.5,21.8,21.0,23.3,9.0,5.4
2006-03-23,19.55,753.275,756.95,92.5,19.5,17.5,22.5,26.5,6.9
2006-03-24,16.525,756.5,760.275,88.5,16.4,15.5,17.6,7.7,6.2
2006-03-25,16.775,757.15,760.925,91.0,16.7,15.4,18.9,6.7,4.8
2006-03-26,17.05,756.2,759.975,93.75,17.0,16.4,18.7,18.8,4.2
2006-03-27,16.6,755.525,759.3,93.0,16.5,16.0,17.4,4.3,6.6
2006-03-28,18.95,757.9,761.575,68.25,18.9,13.9,27.1,0.0,8.3
2006-03-29,20.525,758.925,762.6,62.75,20.4,14.7,26.9,0.0,5.3
2006-03-30,21.5,758.9,762.5666666666666,64.0,21.9,19.0,26.1,0.0,4.8
2006-03-31,21.95,757.375,761.05,82.75,21.9,19.9,23.9,2.9,4.7
2006-04-01,23.925,755.45,759.075,77.0,23.8,21.1,27.9,0.0,4.5
2006-04-02,24.025,756.15,759.775,85.25,23.9,22.2,27.0,0.0,4.5
2006-04-03,25.05,755.25,758.875,80.0,25.0,22.4,29.4,0.0,7.7
2006-04-04,25.8,754.025,757.625,79.0,25.7,23.2,30.0,0.0,8.0
2006-04-05,26.3,753.5,757.1,81.75,26.2,23.3,30.9,0.0,5.9
2006-04-06,24.425,755.7,759.3,84.0,24.3,22.4,27.7,5.8,8.4
2006-04-07,20.2,758.05,761.75,82.25,20.1,18.4,22.7,5.6,6.5
2006-04-08,22.1,756.2666666666668,759.9333333333334,77.0,21.5,18.9,24.6,0.0,5.1
2006-04-09,23.725,754.475,758.1,82.75,23.6,21.1,25.9,1.1,4.7
2006-04-10,27.55,751.8,755.375,76.75,27.5,23.4,32.9,0.0,8.4
2006-04-11,27.6,751.725,755.275,76.5,27.5,24.6,31.7,0.0,10.5
2006-04-12,28.25,750.6999999999999,754.05,72.75,28.2,26.5,30.9,0.0,9.9
2006-04-13,17.5,756.475,760.15,74.25,17.4,15.8,28.1,14.5,16.5
2006-04-14,13.75,760.125,763.9499999999999,82.0,13.7,12.8,15.8,0.1,10.7
2006-04-15,13.35,760.9,764.675,82.0,13.3,11.9,14.9,0.1,10.2
2006-04-16,17.55,759.7,763.425,63.25,17.5,11.1,24.0,0.0,7.4
2006-04-17,20.725,758.25,761.925,63.0,20.6,14.2,26.7,0.0,4.4
2006-04-18,23.35,757.975,761.65,67.25,23.3,19.5,28.1,0.0,3.8
2006-04-19,25.075,757.875,761.5,73.25,25.0,21.6,29.8,0.0,4.2
2006-04-20,26.0,757.0,760.6,74.5,25.9,21.0,31.8,0.0,5.1
2006-04-21,25.025,755.1999999999999,758.8,71.5,24.9,22.5,30.1,0.0,8.4
2006-04-22,26.425,752.775,756.375,76.0,26.3,23.5,30.3,0.0,6.8
2006-04-23,26.475,753.3000000000001,756.9,84.25,26.4,24.3,31.1,11.0,6.5
2006-04-24,27.025,754.375,757.975,80.25,26.9,24.2,31.8,1.0,9.3
2006-04-25,25.575,754.2750000000001,757.875,80.0,25.5,24.1,27.8,1.0,9.6
2006-04-26,26.375,752.75,756.35,83.25,26.3,23.4,31.8,62.6,7.0
2006-04-27,25.7,753.25,756.85,86.5,25.6,23.2,29.4,0.6,6.3
2006-04-28,23.0,754.35,757.975,84.5,22.9,20.4,26.7,67.2,8.1
2006-04-29,22.575,755.25,758.925,77.75,22.5,20.0,26.5,0.0,3.8
2006-04-30,25.475,754.6,758.2,75.75,25.4,20.8,30.2,0.0,4.8
2006-05-01,27.85,753.375,756.975,76.5,27.8,24.5,32.4,0.0,8.9
2006-05-02,24.925,754.15,757.75,88.0,24.8,23.8,31.0,12.1,6.3
2006-05-03,21.875,756.425,760.1,89.75,21.8,20.5,24.0,34.9,5.7
2006-05-04,24.5,756.6,760.25,80.5,24.4,20.1,28.0,0.1,6.8
2006-05-05,25.95,754.9,758.5,85.5,25.9,24.0,28.7,66.1,8.0
2006-05-06,27.625,753.75,757.325,77.75,27.5,25.1,32.5,0.0,8.6
2006-05-07,27.325,754.05,757.65,77.75,27.2,22.9,33.5,35.3,6.2
2006-05-08,28.575,754.55,758.125,74.5,28.5,25.4,33.7,0.0,9.1
2006-05-09,29.225,753.75,757.3,69.25,29.1,25.5,33.9,0.0,7.2
2006-05-10,28.5,753.975,757.525,75.5,28.4,23.6,33.6,54.2,6.5
2006-05-11,28.4,755.8,759.4,76.5,28.3,24.3,33.5,0.1,6.3
2006-05-12,28.25,757.05,760.65,67.0,28.2,24.0,32.7,0.0,6.5
2006-05-13,24.2,757.775,761.4000000000001,69.0,24.1,20.7,28.7,0.0,15.6
2006-05-14,23.15,758.55,762.25,47.25,23.1,17.9,28.8,0.0,18.2
2006-05-15,25.075000000000003,755.9,759.525,44.0,25.0,19.5,30.8,0.0,11.1
2006-05-16,23.7,754.125,757.725,61.0,23.6,21.3,26.3,0.0,14.0
2006-05-17,22.1,750.325,753.95,74.75,22.0,19.6,23.8,6.4,20.6
2006-05-18,24.7,751.6,755.2,63.75,24.6,20.6,29.1,0.7,10.6
2006-05-19,25.325,753.4,757.0,58.25,25.2,19.1,31.2,0.0,4.4
2006-05-20,25.45,754.55,758.15,66.0,25.4,22.3,28.5,0.1,6.3
2006-05-21,22.175,754.75,758.35,89.25,22.1,20.5,25.6,40.8,7.4
2006-05-22,24.575,753.25,756.85,90.5,24.5,23.0,26.8,107.4,4.5
2006-05-23,24.45,754.35,757.95,90.25,24.4,22.7,27.8,34.5,4.2
2006-05-24,25.75,754.1500000000001,757.75,86.75,25.7,23.2,29.7,5.8,5.3
2006-05-25,27.675,753.9,757.5,75.75,27.6,24.7,32.7,0.4,8.4
2006-05-26,27.375,754.35,757.95,82.25,27.3,25.9,31.8,5.8,6.7
2006-05-27,24.5,754.15,757.75,91.25,24.4,23.6,26.5,95.0,5.3
2006-05-28,23.825,753.2,756.825,87.25,23.7,21.5,27.2,53.4,6.0
2006-05-29,20.425,753.275,756.925,89.5,20.3,19.2,22.3,63.2,5.6
2006-05-30,20.75,753.575,757.275,90.75,20.7,19.1,22.5,9.5,4.1
2006-05-31,25.0,753.0,756.625,87.5,24.9,21.7,31.3,13.0,3.6
2006-06-01,26.25,752.275,755.875,87.75,26.2,24.6,29.9,6.6,6.0
2006-06-02,25.775,752.925,756.5250000000001,91.75,25.7,24.6,28.4,13.1,6.0
2006-06-03,27.025,752.325,755.925,88.5,26.9,25.2,30.1,19.5,5.9
2006-06-04,27.525,751.075,754.65,86.0,27.4,25.9,30.2,3.5,7.1
2006-06-05,28.475,750.325,753.85,80.0,28.4,25.9,32.5,11.3,8.6
2006-06-06,28.625,749.7,753.2,82.0,28.5,24.2,31.7,6.9,8.3
2006-06-07,28.575,749.225,752.725,82.25,28.5,27.2,31.4,0.0,8.1
2006-06-08,27.325,748.35,751.875,88.25,27.2,25.1,29.0,15.8,7.1
2006-06-09,24.8,747.5,751.075,93.0,24.7,24.3,25.3,70.2,4.1
2006-06-10,25.1,749.35,752.95,74.75,25.0,21.2,28.7,2.8,4.1
2006-06-11,26.175,751.275,754.875,76.75,26.1,22.0,31.1,0.0,5.3
2006-06-12,23.8,751.925,755.525,81.0,23.7,22.4,26.3,3.0,5.9
2006-06-13,26.1,751.275,754.875,85.25,26.0,23.4,32.2,25.6,6.0
2006-06-14,26.2,751.275,754.875,90.5,26.1,23.9,30.3,46.5,6.3
2006-06-15,25.625,750.8333333333334,754.2,90.5,25.5,24.0,30.1,12.7,4.8
2006-06-16,28.325,750.7,754.3,86.0,28.2,25.8,32.3,0.8,5.6
2006-06-17,28.75,752.05,755.625,81.0,28.7,26.1,32.7,0.0,6.0
2006-06-18,28.75,753.475,757.025,79.25,28.7,26.0,31.9,0.0,
2006-06-19,26.75,754.075,757.675,83.0,26.7,25.4,31.1,2.6,4.2
2006-06-20,27.25,754.55,758.15,81.75,27.2,24.1,32.7,12.2,4.8
2006-06-21,28.825,753.95,757.525,74.5,28.7,24.3,34.4,0.0,4.5
2006-06-22,29.475,752.575,756.075,72.0,29.4,25.7,33.3,1.9,5.9
2006-06-23,30.075,752.5250000000001,756.0500000000001,72.75,30.0,25.8,34.3,0.9,5.6
2006-06-24,30.975,752.95,756.45,68.5,30.9,27.3,35.8,0.0,7.5
2006-06-25,31.35,753.0,756.5,67.0,31.3,27.7,35.8,0.0,7.2
2006-06-26,31.6,752.775,756.325,64.0,31.5,27.6,36.0,0.0,6.2
2006-06-27,31.35,752.125,755.625,63.25,31.3,26.5,35.8,0.0,6.3
2006-06-28,27.6,751.725,755.325,83.75,27.5,26.4,32.0,5.9,7.1
2006-06-29,28.55,751.35,754.925,76.5,28.5,24.9,32.4,20.0,11.9
2006-06-30,28.325,752.95,756.5,79.75,28.2,26.5,32.3,6.5,7.4
2006-07-01,30.525,753.3,756.8499999999999,68.75,30.4,26.8,35.1,0.0,8.1
2006-07-02,30.4,752.9333333333334,756.4333333333334,69.66666666666667,29.8,26.7,33.5,0.0,6.9
2006-07-03,30.375,752.025,755.575,69.5,30.3,26.8,34.7,0.0,9.9
2006-07-04,29.7,750.625,754.175,76.0,29.6,26.6,33.4,16.6,6.8
2006-07-05,30.45,750.3,753.825,71.5,30.4,27.0,34.7,0.2,8.0
2006-07-06,30.25,748.85,752.425,74.25,30.2,27.8,34.8,33.9,6.3
2006-07-07,29.55,747.85,751.375,74.25,29.5,28.0,34.3,0.2,7.4
2006-07-08,30.75,746.625,750.125,73.0,30.7,27.7,34.6,0.0,7.5
2006-07-09,30.75,746.125,749.7,74.75,30.7,28.8,34.3,0.7,7.4
2006-07-10,30.899999999999995,747.0333333333333,750.5666666666666,73.0,30.5,28.9,33.4,0.6,8.0
2006-07-11,30.475,748.225,751.725,78.0,30.4,28.6,33.9,3.7,8.3
2006-07-12,31.133333333333336,748.0,751.5,72.33333333333333,31.2,27.7,35.5,0.0,4.8
2006-07-13,31.725,744.75,748.275,69.75,31.6,28.4,37.1,0.3,6.6
2006-07-14,32.325,742.3,745.775,62.75,32.2,28.0,37.4,0.0,8.7
2006-07-15,29.0,743.275,746.75,83.0,28.9,25.4,34.3,79.4,11.3
2006-07-16,26.725,746.1,749.675,89.25,26.6,25.8,28.2,20.5,9.0
2006-07-17,27.7,749.4,752.975,84.5,27.6,25.2,30.6,36.4,8.1
2006-07-18,29.925,752.8,756.35,76.25,29.8,27.6,33.0,2.6,9.8
2006-07-19,29.8,753.025,756.575,77.25,29.7,26.8,34.6,1.6,4.7
2006-07-20,31.3,751.575,755.1,67.75,31.2,27.1,35.5,0.0,5.3
2006-07-21,31.35,750.625,754.15,63.5,31.3,27.2,35.5,0.0,5.9
2006-07-22,30.95,750.575,754.075,66.25,30.9,26.7,34.4,0.0,4.4
2006-07-23,31.35,749.7,753.25,69.75,31.3,27.4,35.4,0.0,4.4
2006-07-24,31.95,748.3,751.825,66.5,31.9,27.9,37.4,0.0,4.5
2006-07-25,33.1,746.525,750.0,56.75,33.0,29.3,37.2,0.0,10.4
2006-07-26,28.15,746.6,750.125,78.5,28.1,25.7,33.6,9.7,9.8
2006-07-27,25.7,747.725,751.3,85.75,25.6,23.5,27.4,37.6,8.9
2006-07-28,26.675,748.9,752.5,83.25,26.6,24.9,29.9,5.3,10.5
2006-07-29,26.225,752.35,755.95,81.25,26.1,25.0,29.7,2.2,12.0
2006-07-30,26.575,754.5,758.1,83.25,26.5,24.3,32.1,12.8,6.6
2006-07-31,29.175,753.875,757.425,71.25,29.1,25.0,33.9,0.0,4.7
2006-08-01,30.55,751.425,754.925,66.5,30.5,24.9,36.5,0.0,5.1
2006-08-02,29.225,749.4,752.9,66.5,29.1,26.5,33.1,0.0,10.2
2006-08-03,25.25,747.175,750.75,88.25,25.2,24.3,27.7,58.7,14.6
2006-08-04,26.475,749.25,752.85,85.0,26.4,24.1,28.8,45.1,13.7
2006-08-05,27.225,751.85,755.45,82.0,27.1,25.4,31.0,0.0,8.0
2006-08-06,27.375,751.65,755.25,79.25,27.3,25.2,31.5,0.8,5.3
2006-08-07,28.9,750.3,753.825,75.0,28.8,25.8,34.1,0.0,4.1
2006-08-08,29.3,749.5333333333333,753.15,73.25,29.2,25.9,34.7,15.6,5.7
2006-08-09,29.5,748.55,752.125,74.75,29.4,24.6,35.5,2.5,4.2
2006-08-10,30.275,747.175,750.675,70.5,30.2,27.0,35.3,0.2,4.7
2006-08-11,29.025,748.35,751.925,74.5,28.9,26.9,31.7,0.0,6.2
2006-08-12,28.875,750.525,754.075,76.25,28.8,25.6,34.6,2.7,5.3
2006-08-13,30.625,750.375,753.9,67.75,30.5,25.1,36.3,0.0,5.0
2006-08-14,30.525,749.6,753.175,68.75,30.4,28.0,33.6,0.0,5.7
2006-08-15,29.9,749.525,753.075,64.5,29.8,25.5,34.0,0.0,4.8
2006-08-16,31.075000000000003,749.775,753.3,66.25,31.0,26.2,35.9,0.0,5.3
2006-08-17,31.85,750.075,753.6,63.75,31.8,27.5,36.0,0.0,5.1
2006-08-18,30.6,749.475,752.975,72.25,30.5,27.0,37.4,7.0,6.6
2006-08-19,29.075,750.7,754.225,74.0,29.0,25.6,34.5,4.6,5.7
2006-08-20,31.1,749.675,753.225,66.25,31.0,27.3,35.7,0.0,5.4
2006-08-21,29.975,750.15,753.65,57.25,29.9,25.7,35.0,0.0,6.9
2006-08-22,29.875,750.4,753.8,67.0,29.8,26.5,34.1,0.0,6.3
2006-08-23,29.375,750.9,754.2,71.0,29.3,26.0,35.1,9.7,5.1
2006-08-24,30.5,750.625,754.15,67.25,30.4,26.4,34.8,0.0,7.5
2006-08-25,28.35,751.55,755.1,79.25,28.3,25.3,30.7,34.6,10.8
2006-08-26,27.65,752.3,755.9,83.75,27.6,26.3,29.4,6.7,8.0
2006-08-27,29.025,752.95,756.55,75.0,28.9,25.4,33.8,0.0,5.0
2006-08-28,28.625,753.325,756.85,77.25,28.5,24.3,34.4,35.1,5.6
2006-08-29,28.875,754.65,758.225,76.0,28.8,24.7,34.4,0.1,5.7
2006-08-30,30.375,754.775,758.325,70.0,30.3,26.2,34.6,0.0,5.1
2006-08-31,30.95,752.525,756.05,63.25,30.9,26.7,35.6,0.0,8.4
2006-09-01,31.075000000000003,751.05,754.55,65.0,31.0,27.2,36.1,0.0,8.7
2006-09-02,31.8,750.975,754.5,64.5,31.7,27.7,36.2,0.0,5.9
2006-09-03,30.85,751.075,754.6,71.0,30.8,28.4,34.3,1.9,7.1
2006-09-04,29.75,751.1,754.6,73.5,29.7,27.3,33.0,0.0,6.5
2006-09-05,29.45,751.725,755.275,74.75,29.4,27.0,33.7,7.2,8.0
2006-09-06,28.325,752.275,755.85,77.75,28.2,25.2,33.0,2.2,6.2
2006-09-07,27.3,752.4,755.975,83.75,27.2,25.5,31.3,44.3,5.6
2006-09-08,27.25,752.875,756.4749999999999,85.5,27.2,26.1,31.4,3.3,5.9
2006-09-09,25.675,754.425,758.025,82.75,25.6,23.5,27.7,49.3,11.7
2006-09-10,22.725,756.525,760.15,67.25,22.6,19.3,25.9,0.4,16.5
2006-09-11,24.175,754.55,758.2,58.75,24.1,20.2,29.1,0.0,16.2
2006-09-12,21.3,755.025,758.7,79.5,21.2,20.1,23.9,0.9,15.5
2006-09-13,21.825,754.975,758.625,85.0,21.7,19.8,22.5,30.1,12.8
2006-09-14,23.175,754.875,758.55,89.0,23.1,21.5,25.7,19.9,5.4
2006-09-15,26.025,754.275,757.875,78.0,25.9,22.4,31.4,0.0,7.2
2006-09-16,26.075,754.825,758.425,69.25,26.0,23.0,30.7,0.0,11.3
2006-09-17,25.925,754.8,758.4,60.75,25.8,21.8,30.9,0.0,9.9
2006-09-18,25.975,755.4000000000001,759.0,55.25,25.9,19.9,31.9,0.0,5.4
2006-09-19,26.275,756.2,759.8,60.25,26.2,22.2,31.1,0.0,4.4
2006-09-20,25.5,755.65,759.25,68.0,25.4,22.0,31.0,0.0,4.7
2006-09-21,26.55,755.375,758.975,60.5,26.5,21.0,32.4,0.0,5.9
2006-09-22,26.975,755.575,759.175,56.5,26.9,21.3,32.4,0.0,5.7
2006-09-23,27.975,755.15,758.75,55.0,27.9,23.1,33.6,0.0,5.9
2006-09-24,27.625,755.25,758.85,63.25,27.5,24.6,31.1,0.0,5.9
2006-09-25,28.575,755.3,758.9,59.0,28.5,25.3,33.6,0.0,6.5
2006-09-26,28.325000000000003,754.125,757.7,61.5,28.2,23.5,33.4,0.0,5.1
2006-09-27,28.025,754.5,758.075,64.25,27.9,23.5,33.2,0.0,5.1
2006-09-28,27.575,755.15,758.75,67.5,27.5,23.2,32.4,0.0,4.4
2006-09-29,28.45,754.9,758.475,62.5,28.4,23.7,33.8,0.0,5.6
2006-09-30,29.475,754.85,758.4,60.0,29.4,26.7,32.8,0.0,5.7
2006-10-01,27.725,755.175,758.75,66.75,27.6,26.1,30.2,0.2,8.6
2006-10-02,27.25,755.2,758.8,60.25,27.2,24.3,31.0,0.0,9.9
2006-10-03,27.5,754.925,758.5250000000001,57.5,27.4,23.9,32.4,0.0,6.3
2006-10-04,27.325000000000003,754.1,757.7,52.5,27.2,23.4,32.4,0.0,6.2
2006-10-05,26.875,754.475,758.075,50.5,26.8,23.1,32.1,0.0,5.0
2006-10-06,26.6,755.175,758.775,56.25,26.5,21.7,32.3,0.0,5.6
2006-10-07,27.3,755.325,758.925,66.25,27.2,24.7,31.0,0.0,5.0
2006-10-08,26.925,756.625,760.225,67.75,26.8,23.8,30.4,0.0,4.1
2006-10-09,24.4,757.425,761.025,82.75,24.3,22.5,26.7,3.3,6.0
2006-10-10,25.5,758.2,761.85,76.25,25.4,21.7,30.6,0.0,3.9
2006-10-11,27.4,758.35,761.95,69.75,27.3,23.9,32.5,0.0,3.8
2006-10-12,26.15,759.125,762.725,79.0,26.1,23.8,31.6,0.0,
2006-10-13,29.35,758.1500000000001,761.75,63.5,27.3,24.5,31.4,0.0,3.8
2006-10-14,27.425,757.275,760.875,76.25,27.3,25.1,31.7,28.1,5.4
2006-10-15,26.75,756.9749999999999,760.6,79.25,26.7,22.2,31.0,51.9,4.5
2006-10-16,24.975,758.225,761.825,83.75,24.9,23.4,27.1,2.5,5.0
2006-10-17,26.825,758.375,762.025,74.25,26.7,24.1,30.6,0.0,4.5
2006-10-18,26.85,758.175,761.775,75.0,26.8,25.1,29.8,0.0,6.2
2006-10-19,26.225,759.1,762.7,78.75,26.1,24.1,29.8,0.0,4.8
2006-10-20,27.0,759.225,762.825,77.5,26.9,23.5,31.9,0.0,2.9
2006-10-21,26.75,758.8,762.4,76.25,26.7,24.6,30.7,0.0,4.5
2006-10-22,26.9,758.375,761.975,74.25,26.8,23.5,31.5,0.0,3.9
2006-10-23,27.5,758.425,762.025,73.5,27.4,24.2,32.7,0.0,6.0
2006-10-24,27.175,760.05,763.65,69.75,27.1,24.8,30.8,0.0,5.0
2006-10-25,27.0,760.325,763.925,66.75,26.9,22.9,31.3,0.0,5.9
2006-10-26,25.7,760.95,764.6,54.0,25.6,22.8,29.1,0.0,10.5
2006-10-27,23.575,761.2,764.875,60.25,23.5,20.0,28.2,0.0,10.0
2006-10-28,23.9,759.65,763.325,61.75,23.8,19.1,29.4,0.0,5.7
2006-10-29,24.975,758.425,762.05,58.25,24.9,20.8,29.7,0.0,7.5
2006-10-30,24.75,758.2,761.85,54.5,24.7,20.8,30.0,0.0,7.5
2006-10-31,24.975,757.8,761.425,45.75,24.9,21.9,29.1,0.0,13.1
2006-11-01,23.525,757.65,761.3,40.0,23.4,21.6,26.1,0.0,14.3
2006-11-02,22.75,757.675,761.325,37.5,22.7,19.3,27.5,0.0,12.8
2006-11-03,21.95,758.275,761.975,42.25,21.9,16.9,28.6,0.0,6.2
2006-11-04,21.15,758.15,761.825,54.75,21.1,15.0,29.4,0.0,4.7
2006-11-05,22.05,757.875,761.575,58.75,22.0,16.3,29.6,0.0,4.4
2006-11-06,23.7,759.05,762.75,45.5,23.6,17.5,30.3,0.0,11.7
2006-11-07,23.075,761.05,764.725,35.0,23.0,18.0,28.2,0.0,7.4
2006-11-08,22.525,761.5250000000001,765.2,61.0,22.4,17.5,28.8,0.0,4.5
2006-11-09,24.05,761.3,765.0,67.25,24.0,19.3,30.1,0.0,3.9
2006-11-10,25.175,759.95,763.6,71.0,25.1,20.4,32.3,0.0,4.2
2006-11-11,26.35,759.9749999999999,763.6,51.75,26.3,21.7,30.8,0.0,10.7
2006-11-12,21.95,760.675,764.35,39.75,21.9,17.0,27.6,0.0,6.3
2006-11-13,21.925,759.45,763.15,68.5,21.8,16.7,27.0,0.0,5.3
2006-11-14,24.1,760.025,763.675,67.5,24.0,20.7,29.0,0.0,5.6
2006-11-15,23.25,760.85,764.55,55.75,23.2,20.9,26.7,0.0,6.8
2006-11-16,23.0,759.4499999999999,763.15,74.75,22.9,21.0,25.2,0.0,5.0
2006-11-17,24.2,758.3,761.95,77.5,24.1,20.7,26.8,0.0,4.4
2006-11-18,24.275,757.1,760.75,81.0,24.2,22.7,28.4,2.0,4.8
2006-11-19,21.1,758.525,762.2,80.5,21.0,19.2,23.5,1.7,10.7
2006-11-20,20.45,758.675,762.35,74.0,20.4,18.7,23.7,0.0,6.9
2006-11-21,19.15,756.05,759.725,86.75,19.1,17.6,23.0,40.9,4.5
2006-11-22,19.525,756.1,759.8,82.0,19.4,16.8,22.4,0.0,6.0
2006-11-23,19.075,758.85,762.55,80.75,19.0,16.4,21.2,0.0,7.7
2006-11-24,20.05,759.525,763.225,77.75,20.0,17.5,22.9,0.1,4.2
2006-11-25,22.725,757.2,760.875,79.75,22.6,20.7,25.6,0.0,3.8
2006-11-26,24.175,754.475,758.125,84.5,24.1,22.1,29.6,24.6,6.8
2006-11-27,19.3,756.5,760.2,84.0,19.2,16.4,22.3,3.2,12.5
2006-11-28,16.849999999999998,759.7,763.425,78.25,16.8,13.8,21.3,29.1,11.6
2006-11-29,16.35,760.65,764.425,79.5,16.3,14.9,18.0,0.0,8.6
2006-11-30,18.15,760.775,764.5,69.75,18.1,15.4,23.2,0.0,11.3
2006-12-01,16.4,760.975,764.75,69.5,16.3,13.9,20.6,0.0,12.6
2006-12-02,15.55,762.275,766.025,63.0,15.5,11.7,19.2,0.0,11.7
2006-12-03,16.625,763.575,767.35,64.75,16.5,13.7,20.9,0.0,9.2
2006-12-04,17.025,764.575,768.4,61.75,16.9,13.5,22.2,0.0,8.4
2006-12-05,18.15,763.75,767.5,67.75,18.1,13.1,24.6,0.0,5.1
2006-12-06,20.8,761.275,764.975,66.0,20.7,16.0,25.4,0.0,3.4
2006-12-07,21.95,760.425,764.075,77.75,21.9,19.1,26.4,0.3,4.9
2006-12-08,22.7,760.45,764.125,75.25,22.6,19.1,27.7,0.0,7.7
2006-12-09,16.725,763.85,767.575,67.5,16.6,14.5,21.8,0.0,16.1
2006-12-10,14.525,764.6,768.375,64.5,14.4,12.0,19.1,0.0,12.2
2006-12-11,15.775,762.3,766.075,70.0,15.7,11.5,21.7,0.0,6.2
2006-12-12,19.525,760.475,764.175,66.0,19.4,14.4,25.2,0.0,5.1
2006-12-13,16.950000000000003,761.3,765.0,88.5,16.9,14.0,21.5,34.0,10.1
2006-12-14,13.775,761.3,765.05,84.0,13.7,12.3,14.9,3.5,12.6
2006-12-15,15.9,761.925,765.725,54.5,15.8,12.6,19.6,0.0,9.9
2006-12-16,17.075,765.65,769.375,33.25,17.0,14.8,20.7,0.0,15.9
2006-12-17,13.775,767.3499999999999,771.1500000000001,38.0,13.7,8.8,19.6,0.0,11.1
2006-12-18,12.125,767.3,771.1500000000001,43.5,12.0,7.4,19.1,0.0,6.3
2006-12-19,13.375,766.625,770.425,45.25,13.3,7.9,20.2,0.0,9.0
2006-12-20,16.099999999999998,765.5,769.2666666666668,40.66666666666666,14.7,10.1,20.8,0.0,8.6
2006-12-21,16.666666666666668,764.1333333333333,767.9,37.66666666666666,15.5,10.1,21.0,0.0,11.4
2006-12-22,15.225,763.575,767.375,44.5,15.1,9.4,21.6,0.0,6.3
2006-12-23,14.6,762.275,766.05,50.75,14.5,8.3,22.4,0.0,5.7
2006-12-24,15.65,761.025,764.775,58.5,15.6,12.0,22.6,0.0,5.3
2006-12-25,14.725,760.075,763.9,54.75,14.6,9.7,23.4,0.0,4.5
2006-12-26,14.175,760.375,764.125,62.5,14.1,10.0,21.4,0.0,4.5
2006-12-27,15.15,760.45,764.275,65.75,15.1,9.7,23.2,0.0,4.8
2006-12-28,15.925,763.25,767.05,53.5,15.8,10.9,21.8,0.0,11.9
2006-12-29,12.575,765.675,769.45,60.0,12.5,9.0,17.3,0.0,11.3
2006-12-30,13.075,764.2,768.025,66.0,13.0,8.5,20.7,0.0,3.9
2006-12-31,15.075,763.2,767.0,64.5,15.0,9.5,22.0,0.0,
2007-01-01,18.25,761.1500000000001,764.875,68.5,18.2,12.2,25.2,0.0,5.3
2007-01-02,19.375,759.3,763.0500000000001,74.25,19.3,16.3,22.7,0.1,4.7
2007-01-03,16.55,760.2,763.9,75.75,16.5,14.3,19.8,0.3,10.2
2007-01-04,13.625,762.65,766.425,67.25,13.5,11.4,17.2,0.0,14.6
2007-01-05,13.625,764.15,767.95,59.25,13.5,10.2,18.0,0.0,14.0
2007-01-06,12.375,766.3,770.125,48.5,12.3,10.7,15.0,0.0,20.1
2007-01-07,11.55,766.6,770.425,43.0,11.5,7.8,17.1,0.0,12.2
2007-01-08,11.575,767.2,771.05,31.25,11.5,6.6,17.2,0.0,11.0
2007-01-09,12.2,766.225,770.075,35.0,12.1,8.2,18.3,0.0,6.0
2007-01-10,13.175,764.65,768.475,45.75,13.1,7.6,18.8,0.0,3.2
2007-01-11,15.45,763.175,766.925,64.5,15.4,13.1,17.7,0.1,4.5
2007-01-12,15.1,763.65,767.45,73.75,15.0,13.5,17.6,0.0,11.1
2007-01-13,13.366666666666667,764.3666666666667,768.1666666666666,63.66666666666666,15.0,12.2,20.7,0.0,10.1
2007-01-14,14.875,764.0,767.775,67.0,14.8,11.1,22.0,0.0,5.1
2007-01-15,17.75,762.45,766.25,70.25,17.7,13.3,23.4,0.0,5.3
2007-01-16,19.4,761.175,764.9,72.5,19.3,14.9,24.9,0.0,2.4
2007-01-17,15.0,763.025,766.725,68.25,14.9,13.1,19.9,0.0,13.0
2007-01-18,13.825,764.275,768.05,60.0,13.7,10.5,17.8,0.0,12.0
2007-01-19,14.25,763.5,767.2750000000001,61.75,14.2,12.2,17.6,0.0,8.3
